Copy this into your status and see what people rate you. 1:Crazy. 2:I'd Marry You. 3:Talkative. 4:Sarcastic. 5:Lovable. 6:Clubhead. 7:Moody. 8:Dumb. 9: Spoiled. 10:Mouthy. 11:Random. 12:Hot. 13:Funny. 14:Fit. 15:Amazing. 16:Tough. 17:Cute. 18:Bf/Gf Type. 19:Player. 20:The Best. 21:Freak. 22:Quiet. 23:Sexy. 24: Adorable. 25: Annoying. 26: Rude. 27:Boring. 28: Trust-Worthy. 29: Life Saver., 1
You look into the mirror  of Erised.  What do you see?, 1
Gain Muscle and Maintain    Bodyfat Level                              Current Weight            Calories            Protein, 1
should be looking for a job right now., 1
I have a problem - f(x) = exp(((log(((((a^2) + 1)*((x / (f * 100)).^(2*e))+(b^2)))) - log(((1/(d^2)) - (((a^2) + 1) - 1)))) * (1/(2*e))) + (log(1/c))) * 100, 1
"Please put this in your status if you know someone or are related to someone who suffers from stupidity. People need to understand that stupidity is real and should be taken seriously. You could be sitting next to a sufferer right now. There is still no known cure for stupidity, and sympathy does not help. But we can raise awareness. ...93% won't do this because they don't know how to copy and paste", 1
I want my girlfriend to be with me right now so we can cuddle, 1
english coursework :-(, 1
Yes, 1
"According to Urbandictionary.com: <PERSON>=1. a person who uses the services of a prostitute          2. a very extremely confusing guy. shows that he has feelings for you sometimes, but then might just randomly stop talking to you at any time. very flirtatious. manwhore. will lead you on. hilarious. full of charisma. you have to love him. boys are jealous of him. girls are jealous of the girl he is flirting with", 1
The best thing about me is you..., 1
wants out....again., 1
is at her cousin's house, 1
sad... just sad.., 1
Like         this status & I'll answer it honestly 1. When did I meet you? 2. Do         you mean alot to me? 3.What do I think of you? 4. Have I ever gotten         mad at you? 5. Are you nice or mean? 6. WouldI care if I lost you? 7.         Would I date you? 8. Have I ever had a crush on you? 9. Do I enjoy being         your friend? 10. Do I... miss yo...u? 11. Do I love your hugs? 12. Do I like your smile?, 1
i like it on your moms bed, 1
02/18/2001 A day all NASCAR fans will remember R.I.P. <PERSON> We will miss you., 1
i need a massage......, 1
It's going to be a long day tomorrow...., 1
"the wedsite asks what is on my mind. there is nothing on my mind, just in it. silly website", 1
Be Who You Are and Say What You Feel Because Those Who Mind Don't Matter and Those Who Matter Don't Mind. -- Dr. Seuss, 1
"The weak can never forgive. Forgiveness is the attribute of the strong......\\""""", 1
"Cus you thought you'd win, 	but I'd knew you'd lose, 	Honey, I'm flyer than altitude cruise,", 1
All this alcohol and no one to drink it with, 1
bad trip..., 1
<3, 1
is now 22 years old..., 1
is drinking australian <PERSON>to try how it helps under sleepless, 1
H1N1 Visits FAFB...How do you feel about it?, 1
i'm sleepy, 1
it is raining, 1
Midnight In Motion Lyrics Page Complete, 1
playing on the mac book., 1
eyelids ....... fight ........ gravity, 1
nice day maybe i should do something.........nah, 1
Consumed by anger., 1
im so good at sleep i can do it with my eyes closedÃ¢â‚¬Å’, 1
Well i better go. Bye, 1
"not yet done with my APE... having lunch with Dadi Jay in Pepper Lunch, EDSA Shangri-la", 1
Goodnight., 1
"*insert some witty, funny, and/or bitching about my job status message here*", 1
What to do? What to do?, 1
is very hungover, 1
feels like I woke up in a different apartment..., 1
Is drowning in work =(, 1
"...,friends make a person how to lived..but love make it something special..both of them are important..but one of them causes pain..sometimes..both of them cause it..T_T", 1
now dread free, 1
"Everything we hear is an opinion, not a fact. Everything we see is a perspective, not the truth", 1
needs a pair of nice heels/boots... hmm, 1
"Listening to Judas Priest, drinking Jameson whiskey, and updating facebook.", 1
Wow, 1
live today, 1
gudnyt guys.. gudmurning na rin.., 1
Heard blues by the bay from my house... Did a ton of laundry. Did a dump run.. And went to my moms and stacked wood. Now i'm helping fold 10baskets of cloth., 1
My stomach was making the rumblies        <PERSON>     That only hand would satisfy, 1
trevwon't go too bed, 1
I'll add more later., 1
how fast time passed:-((((((, 1
oh so tirrred.. to behave? or not to behave........, 1
every one press up up down down left right left right B A enter up down then circles will appear on your facebook page to get them off refresh page, 1
ya, 1
"<PERSON>, Anthropologist", 1
i only want positive news on fb from now on everybody cheer up, 1
"There are as many nights as        days, and the one is just as long as the other in the year's course.        Even a happy life cannot be without a measure of darkness, and the word        'happy' would lose its meaning if it were not balanced by sadness..", 1
Finished positive-and-negative decimal-to-binary converter. Just realized how simple this is..., 1
babysitting<3, 1
i wasn't the son my father wanted, 1
@Cardiff, 1
Busy day tomorrow should probably start my homework, 1
can't wait to see daragon carson this saturday, 1
I'm getting ready to cook supper. On the menu tonight... Parmesan Crusted Chicken with Fettuccine and Alfredo Sauce., 1
"Let's see who is paying attention. Every single one of you are on my friends list, as a result of a conscious decision. I wanted you there! I am not only glad to count you as friends, but also as family. Let's see who on my friends' list actually pays attention. Copy and paste this as .........your......status.... I'll be watching to see who repost and comments.", 1
so does anybody know anything about the haunted house in Alpharetta that will give you 1000 dollars if you make it to the top floor? it's 13 stories, 1
"sooo tired, I love my bed", 1
Another great ole night at taco bell, 1
cs61a blows my mind every week., 1
"There is no instance of a country having benifited from prolonged warfare.\ - Sun Tzu\""""", 1
i like it on the kitchen counter, 1
Awww Mann..., 1
won 20 dollars from a 1 dollar lottery ticket and I plan to use it for food., 1
If the facts don't fit the theory, 1
"Anyone who knows someone who has had cancer, should check this documentary out, very interesting. Its called The Beautiful Truth\. 		<URL>""""", 1
me sore everywhere T____T, 1
..................................................:P, 1
crna :), 1
2010 blink and you will miss it its flying along time machine anyone....., 1
Getting bored of facebook.............. x_______x, 1
not feeling well... @_@, 1
R.I.P.<PERSON>, 1
Blank, 1
Unlimited Rage., 1
Had a really nice day :), 1
thanks everyone, 1
"In thirty seconds you'll be dead, and I'll blow this place up and be home in time for Corn Flakes.", 1
Transfers this week...., 1
I like Artest., 1
"the wolves, they howl for my lost soul...", 1
Love is the capacity to take care, 1
